run_name,status,timesteps,batch_size,grad_accum_steps,use_amp,oom_events,trace_path,trace_size_mb,train_batch_ms,train_forward_ms,train_backward_ms,train_step_ms,eval_no_f1_ms,eval_with_f1_ms,max_alloc_gb_trace,max_reserved_gb_trace,cpu_op_ms_trace,gpu_total_ms_trace,train_forward_alloc_delta_avg_mb_gpu,train_forward_alloc_delta_peak_mb_gpu,train_backward_alloc_delta_avg_mb_gpu,train_backward_alloc_delta_peak_mb_gpu,train_step_alloc_delta_avg_mb_gpu,train_step_alloc_delta_peak_mb_gpu,train_forward_alloc_delta_avg_mb_cpu,train_forward_alloc_delta_peak_mb_cpu,train_backward_alloc_delta_avg_mb_cpu,train_backward_alloc_delta_peak_mb_cpu,train_step_alloc_delta_avg_mb_cpu,train_step_alloc_delta_peak_mb_cpu,train_forward_alloc_traffic_mb_gpu,train_forward_free_traffic_mb_gpu,train_backward_alloc_traffic_mb_gpu,train_backward_free_traffic_mb_gpu,train_step_alloc_traffic_mb_gpu,train_step_free_traffic_mb_gpu,train_forward_alloc_traffic_mb_cpu,train_forward_free_traffic_mb_cpu,train_backward_alloc_traffic_mb_cpu,train_backward_free_traffic_mb_cpu,train_step_alloc_traffic_mb_cpu,train_step_free_traffic_mb_cpu
batch_ga_sweep_sim90_bs4_ga8_pb4_60ts_amp,ok,60,4,8,True,0.0,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs4_ga8_pb4_60ts_amp/profiler_traces/pc59_4122452.1772585916595323126.pt.trace.json,813.7238731384277,1519.0693333333334,671.484,847.186,16.966,586.6465,995.0765,18.900131225585938,19.310546875,27437.158,6552.073,7819.6374025907935,15772.951985677084,0.018805017149805283,98.52067057291667,17.983803423713237,31.73291015625,2.5445420104224442e-06,5.086263020833333e-06,0.0,0.0,0.0002872467041015625,0.000324249267578125,57522.814127604164,41898.326985677086,69941.67724609375,85566.16438802083,31.7353515625,10.7880859375,0.0068817138671875,0.00687408447265625,0.00091552734375,0.00092315673828125,0.001251220703125,0.00093841552734375
batch_ga_sweep_sim90_bs1_ga16_pb4_70ts_fp32,ok,70,1,16,False,0.0,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs1_ga16_pb4_70ts_fp32/profiler_traces/pc59_4122452.1772589519861232643.pt.trace.json,811.4528217315674,1637.767,712.2333333333333,924.7613333333334,20.373,613.74725,1065.1685,4.7485857009887695,20.126953125,25352.714,3391.617,1626.0725423280157,3357.7462565104165,0.038815745073599785,133.18359375,18.334255311547256,31.1630859375,2.5443407978681245e-06,5.086263020833333e-06,0.0,0.0,0.0002872467041015625,0.000324249267578125,20285.70361328125,17034.955729166668,71711.70849609375,74962.45638020833,31.1630859375,10.3876953125,0.008026123046875,0.00801849365234375,0.001068115234375,0.00107574462890625,0.001251220703125,0.00093841552734375
batch_ga_sweep_sim90_bs1_ga4_pb4_70ts_fp32,ok,70,1,4,False,0.0,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs1_ga4_pb4_70ts_fp32/profiler_traces/pc59_4122452.1772588714877990815.pt.trace.json,812.1001329421997,1721.611,793.1836666666667,922.7526666666666,14.619,619.311,1065.48375,6.7233171463012695,20.115234375,26585.048,3595.301,2559.5663855910357,5174.406087239583,0.03407876583030884,136.05338541666666,19.26524092511433,32.8896484375,2.5443407978681245e-06,5.086263020833333e-06,0.0,0.0,0.0002872467041015625,0.000324249267578125,35805.4111328125,30719.35791015625,79600.828125,84686.88134765625,32.8896484375,11.2587890625,0.008026123046875,0.00801849365234375,0.001068115234375,0.00107574462890625,0.001251220703125,0.00093841552734375
batch_ga_sweep_sim90_bs1_ga8_pb4_70ts_fp32,ok,70,1,8,False,0.0,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs1_ga8_pb4_70ts_fp32/profiler_traces/pc59_4122452.1772589114495111428.pt.trace.json,812.0897922515869,1617.693,692.4616666666666,924.5716666666666,17.212,596.467,1066.608,6.7233171463012695,20.126953125,24971.539,3634.436,2738.5519321129245,5533.293131510417,0.031424178564239715,136.63313802083334,18.334255311547256,31.1630859375,2.5443407978681245e-06,5.086263020833333e-06,0.0,0.0,0.0002872467041015625,0.000324249267578125,36421.60595703125,30976.900065104168,80472.78662109375,85917.49251302083,31.1630859375,10.3876953125,0.008026123046875,0.00801849365234375,0.001068115234375,0.00107574462890625,0.001251220703125,0.00093841552734375
batch_ga_sweep_sim90_bs1_ga16_pb4_70ts_amp,ok,70,1,16,True,0.0,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs1_ga16_pb4_70ts_amp/profiler_traces/pc59_4122452.1772589725730914395.pt.trace.json,951.8305702209473,1910.92,861.06,1049.0893333333333,17.281,728.50875,1173.331,4.6262078285217285,20.318359375,34152.913,3724.141,1793.624678588717,3703.3533528645835,0.026119722250751584,133.1455078125,17.794542738970588,31.35107421875,2.5443407978681245e-06,5.086263020833333e-06,0.0,0.0,0.0002872467041015625,0.000324249267578125,27852.115397135418,24284.504720052082,62387.416829427086,65955.02750651042,31.353515625,10.578125,0.008026123046875,0.00801849365234375,0.001068115234375,0.00107574462890625,0.001251220703125,0.00093841552734375
batch_ga_sweep_sim90_bs1_ga4_pb4_70ts_amp,ok,70,1,4,True,0.0,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs1_ga4_pb4_70ts_amp/profiler_traces/pc59_4122452.1772588915420549373.pt.trace.json,949.8472537994385,1857.276,831.8686666666666,1024.365,0.714,728.24625,1176.74975,5.659579753875732,20.115234375,33749.214,3795.145,2259.4797564968153,4634.658365885417,0.01387861699373187,118.72981770833333,0.0008951822916666666,0.001953125,2.5443407978681245e-06,5.086263020833333e-06,0.0,0.0,,,35973.672200520836,31472.070963541668,38668.85791015625,43170.459147135414,0.0029296875,0.0029296875,0.008026123046875,0.00801849365234375,0.001068115234375,0.00107574462890625,,
batch_ga_sweep_sim90_bs1_ga8_pb4_70ts_amp,ok,70,1,8,True,0.0,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs1_ga8_pb4_70ts_amp/profiler_traces/pc59_4122452.1772589317007018437.pt.trace.json,951.1339540481567,1845.1133333333332,806.3066666666666,1038.1083333333333,18.527,709.17125,1140.775,3.424922466278076,20.126953125,33176.727,3605.05,1356.140901384473,2832.9527994791665,0.020747685095063025,129.58138020833334,18.978946461397058,32.71826171875,2.5443407978681245e-06,5.086263020833333e-06,0.0,0.0,0.0002872467041015625,0.000324249267578125,34604.556966145836,31904.1953125,42168.100423177086,44868.462076822914,32.720703125,10.390625,0.008026123046875,0.00801849365234375,0.001068115234375,0.00107574462890625,0.001251220703125,0.00093841552734375
batch_ga_sweep_sim90_bs1_ga16_pb4_80ts_fp32,ok,80,1,16,False,0.0,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs1_ga16_pb4_80ts_fp32/profiler_traces/pc59_4122452.1772590848042267188.pt.trace.json,926.1891164779663,1866.2916666666667,794.9223333333334,1070.7696666666668,19.229,709.19475,1266.54,5.808769226074219,20.318359375,29543.176,3867.903,1785.274968191743,3682.009765625,0.036279805581831144,133.13199869791666,18.334255311547256,31.1630859375,2.5441898256519625e-06,5.086263020833333e-06,0.0,0.0,0.0002872467041015625,0.000324249267578125,36615.549967447914,33055.294921875,74988.61328125,78548.86832682292,31.1630859375,10.3876953125,0.0091705322265625,0.00916290283203125,0.001220703125,0.00122833251953125,0.001251220703125,0.00093841552734375
batch_ga_sweep_sim90_bs1_ga4_pb4_80ts_fp32,ok,80,1,4,False,0.0,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs1_ga4_pb4_80ts_fp32/profiler_traces/pc59_4122452.1772589936167381773.pt.trace.json,926.7931327819824,1863.6206666666667,789.3636666666666,1067.3026666666667,18.678,710.942,1290.26325,3.5918097496032715,20.318359375,29427.999,3885.688,1598.935922963996,3267.0367838541665,0.035479374589364225,132.46988932291666,19.203127977324694,32.6669921875,2.5441898256519625e-06,5.086263020833333e-06,0.0,0.0,0.0002872467041015625,0.000324249267578125,22252.303059895832,19060.426432291668,77019.11865234375,80210.99527994792,32.6669921875,11.1396484375,0.0091705322265625,0.00916290283203125,0.001220703125,0.00122833251953125,0.001251220703125,0.00093841552734375
batch_ga_sweep_sim90_bs1_ga8_pb4_80ts_fp32,ok,80,1,8,False,0.0,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs1_ga8_pb4_80ts_fp32/profiler_traces/pc59_4122452.1772590394973287200.pt.trace.json,927.5211458206177,1853.524,781.0676666666666,1071.3013333333333,18.066,704.567,1247.06825,3.268864631652832,20.318359375,29299.849,3786.293,1449.9711508195157,3009.1287434895835,0.03939562487010919,132.08626302083334,18.334255311547256,31.1630859375,2.5441898256519625e-06,5.086263020833333e-06,0.0,0.0,0.0002872467041015625,0.000324249267578125,28487.154459635418,25591.301920572918,76383.4306640625,79279.283203125,31.1630859375,10.3876953125,0.0091705322265625,0.00916290283203125,0.001220703125,0.00122833251953125,0.001251220703125,0.00093841552734375
batch_ga_sweep_sim90_bs1_ga16_pb4_80ts_amp,ok,80,1,16,True,0.0,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs1_ga16_pb4_80ts_amp/profiler_traces/pc59_4122452.1772591076109734547.pt.trace.json,1088.216519355774,2135.8086666666663,932.959,1202.3096666666668,21.212,813.6635,1346.369,6.894477844238281,20.318359375,38613.727,4323.505,2710.0753729308567,5512.051920572917,0.01658746374383814,118.90673828125,19.056479779411763,33.10888671875,2.5441898256519625e-06,5.086263020833333e-06,0.0,0.0,0.0002872467041015625,0.000324249267578125,48764.88427734375,43387.345377604164,51814.481282552086,57192.020182291664,33.111328125,10.625,0.0091705322265625,0.00916290283203125,0.001220703125,0.00122833251953125,0.001251220703125,0.00093841552734375
batch_ga_sweep_sim90_bs1_ga4_pb4_80ts_amp,ok,80,1,4,True,0.0,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs1_ga4_pb4_80ts_amp/profiler_traces/pc59_4122452.1772590165183174637.pt.trace.json,1091.2822160720825,2270.4253333333336,1039.0186666666666,1229.6496666666667,1.952,810.36575,1276.361,6.435994625091553,20.318359375,40179.4,4302.42,2889.644652886567,5890.91845703125,0.010301433693074801,120.47542317708333,0.0008951822916666666,0.001953125,2.5441898256519625e-06,5.086263020833333e-06,0.0,0.0,,,45942.894368489586,40185.645345052086,45924.439290364586,51681.688313802086,0.0029296875,0.0029296875,0.0091705322265625,0.00916290283203125,0.001220703125,0.00122833251953125,,
batch_ga_sweep_sim90_bs1_ga8_pb4_80ts_amp,ok,80,1,8,True,0.0,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs1_ga8_pb4_80ts_amp/profiler_traces/pc59_4122452.1772590623552441611.pt.trace.json,1087.7164840698242,2149.2166666666667,922.3246666666666,1226.1983333333333,21.021,809.67825,1294.75025,6.435994625091553,20.318359375,38042.426,4249.487,2423.958019947035,4961.74658203125,0.014955489654052799,126.71484375,18.011460248161764,31.60302734375,2.5441898256519625e-06,5.086263020833333e-06,0.0,0.0,0.0002872467041015625,0.000324249267578125,43761.04248046875,38933.601399739586,53274.385904947914,58101.826985677086,31.60546875,10.53125,0.0091705322265625,0.00916290283203125,0.001220703125,0.00122833251953125,0.001251220703125,0.00093841552734375
batch_ga_sweep_sim90_bs1_ga16_pb4_90ts_fp32,ok,90,1,16,False,0.0,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs1_ga16_pb4_90ts_fp32/profiler_traces/pc59_4122452.1772592354235685338.pt.trace.json,1043.7309637069702,2148.819,939.3846666666666,1208.892,19.869,798.33075,1401.783,7.4516520500183105,20.4765625,33273.06,4489.875,2516.291012655514,5101.291015625,0.02757824715655871,134.232421875,18.334255311547256,31.1630859375,2.544072365581453e-06,5.086263020833333e-06,0.0,0.0,0.0002872467041015625,0.000324249267578125,27959.644368489582,22939.384114583332,90952.66162109375,95972.921875,31.1630859375,10.3876953125,0.01031494140625,0.01030731201171875,0.001373291015625,0.00138092041015625,0.001251220703125,0.00093841552734375
batch_ga_sweep_sim90_bs1_ga4_pb4_90ts_fp32,ok,90,1,4,False,0.0,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs1_ga4_pb4_90ts_fp32/profiler_traces/pc59_4122452.1772591321706846213.pt.trace.json,1044.3934955596924,2137.245,909.064,1220.3566666666668,20.494,819.14425,1461.00125,7.983582496643066,20.318359375,33886.411,4680.638,3270.8047783092447,6646.097981770833,0.023234459489506486,136.10595703125,18.334255311547256,31.1630859375,2.544072365581453e-06,5.086263020833333e-06,0.0,0.0,0.0002872467041015625,0.000324249267578125,57070.12890625,50549.544108072914,94656.06705729167,101176.65185546875,31.1630859375,10.3876953125,0.01031494140625,0.01030731201171875,0.001373291015625,0.00138092041015625,0.001251220703125,0.00093841552734375
batch_ga_sweep_sim90_bs1_ga8_pb4_90ts_fp32,ok,90,1,8,False,0.0,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs1_ga8_pb4_90ts_fp32/profiler_traces/pc59_4122452.1772591846331696760.pt.trace.json,1042.3831901550293,2105.3153333333335,911.5806666666666,1193.2746666666667,19.587,816.483,1418.39275,6.044095039367676,20.318359375,33388.714,4414.006,2206.5355911289475,4475.579264322917,0.032276194972259344,133.47493489583334,18.852547994474087,31.7880859375,2.544072365581453e-06,5.086263020833333e-06,0.0,0.0,0.0002872467041015625,0.000324249267578125,22834.077473958332,18430.748372395832,100128.31982421875,104531.64892578125,31.7880859375,10.3876953125,0.01031494140625,0.01030731201171875,0.001373291015625,0.00138092041015625,0.001251220703125,0.00093841552734375
batch_ga_sweep_sim90_bs1_ga16_pb4_90ts_amp,ok,90,1,16,True,0.0,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs1_ga16_pb4_90ts_amp/profiler_traces/pc59_4122452.1772592613168263063.pt.trace.json,1222.8056735992432,2428.9283333333333,1091.8286666666668,1336.3626666666667,20.527,915.5765,1536.30275,4.007535934448242,20.724609375,43931.107,4638.677,1681.813289911034,3485.3943684895835,0.019674409947332414,130.83772786458334,19.304285386029413,33.22607421875,2.544072365581453e-06,5.086263020833333e-06,0.0,0.0,0.0002872467041015625,0.000324249267578125,40503.084635416664,37152.058268229164,65175.934407552086,68526.96077473958,33.228515625,10.390625,0.01031494140625,0.01030731201171875,0.001373291015625,0.00138092041015625,0.001251220703125,0.00093841552734375
batch_ga_sweep_sim90_bs1_ga4_pb4_90ts_amp,ok,90,1,4,True,0.0,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs1_ga4_pb4_90ts_amp/profiler_traces/pc59_4122452.1772591584268440572.pt.trace.json,1226.253282546997,2525.1353333333336,1094.816,1429.2216666666668,0.763,944.60825,1570.63,7.212409496307373,20.318359375,45406.472,4896.906,2805.5327928237516,5722.10888671875,0.012523695350428916,119.44710286458333,0.0008951822916666666,0.001953125,2.544072365581453e-06,5.086263020833333e-06,0.0,0.0,,,53426.02197265625,47836.80322265625,49191.507975260414,54780.726725260414,0.0029296875,0.0029296875,0.01031494140625,0.01030731201171875,0.001373291015625,0.00138092041015625,,
batch_ga_sweep_sim90_bs1_ga8_pb4_90ts_amp,ok,90,1,8,True,0.0,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs1_ga8_pb4_90ts_amp/profiler_traces/pc59_4122452.1772592099516974568.pt.trace.json,1222.9358377456665,2406.138,1069.874,1335.6023333333333,22.069,933.14125,1518.86325,3.3120737075805664,20.38671875,43850.008,4584.509,1508.2574403567353,3143.7001953125,0.018669095543998534,129.51302083333334,18.605089613970588,32.76513671875,2.544072365581453e-06,5.086263020833333e-06,0.0,0.0,0.0002872467041015625,0.000324249267578125,39638.524251302086,36627.025553385414,56835.697265625,59847.195963541664,32.767578125,11.15625,0.01031494140625,0.01030731201171875,0.001373291015625,0.00138092041015625,0.001251220703125,0.00093841552734375
batch_ga_sweep_sim90_bs1_ga16_pb4_100ts_fp32,ok,100,1,16,False,0.0,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs1_ga16_pb4_100ts_fp32/profiler_traces/pc59_4122452.1772594029919609845.pt.trace.json,1159.5713062286377,2437.665,1044.531,1392.2876666666668,21.309,882.99375,1578.165,10.07088565826416,20.724609375,37293.675,5338.546,4288.947780476098,8686.145833333334,0.019178941214638815,137.56266276041666,18.522041134717988,31.4443359375,2.5439783740564995e-06,5.086263020833333e-06,0.0,0.0,0.0002872467041015625,0.000324249267578125,57678.082356770836,49114.483235677086,108331.33203125,116894.93115234375,31.4443359375,10.3876953125,0.0114593505859375,0.01145172119140625,0.00152587890625,0.00153350830078125,0.001251220703125,0.00093841552734375
batch_ga_sweep_sim90_bs1_ga4_pb4_100ts_fp32,ok,100,1,4,False,0.0,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs1_ga4_pb4_100ts_fp32/profiler_traces/pc59_4122452.1772592886793811553.pt.trace.json,1158.8067255020142,2390.6163333333334,1054.4433333333332,1328.496,20.136,918.8045,1622.75675,6.692034721374512,20.724609375,37803.927,5011.383,2588.90713152114,5228.992350260417,0.02430618860221079,133.77522786458334,18.522041134717988,31.4443359375,2.5439783740564995e-06,5.086263020833333e-06,0.0,0.0,0.0002872467041015625,0.000324249267578125,34330.625162760414,29175.94189453125,103508.46028645833,108663.1435546875,31.4443359375,10.3876953125,0.0114593505859375,0.01145172119140625,0.00152587890625,0.00153350830078125,0.001251220703125,0.00093841552734375
batch_ga_sweep_sim90_bs1_ga8_pb4_100ts_fp32,ok,100,1,8,False,0.0,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs1_ga8_pb4_100ts_fp32/profiler_traces/pc59_4122452.1772593464436009033.pt.trace.json,1160.2290830612183,2530.5516666666667,1099.414,1430.624,21.852,918.28275,1629.671,8.253953456878662,20.724609375,38962.39,5097.212,2585.6110514213074,5284.8564453125,0.025626333744410968,133.78369140625,18.334255311547256,31.1630859375,2.5439783740564995e-06,5.086263020833333e-06,0.0,0.0,0.0002872467041015625,0.000324249267578125,34337.115885416664,29168.369954427082,95898.02180989583,101066.76774088542,31.1630859375,10.3876953125,0.0114593505859375,0.01145172119140625,0.00152587890625,0.00153350830078125,0.001251220703125,0.00093841552734375
batch_ga_sweep_sim90_bs1_ga16_pb4_100ts_amp,ok,100,1,16,True,0.0,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs1_ga16_pb4_100ts_amp/profiler_traces/pc59_4122452.1772594320243604522.pt.trace.json,1361.025318145752,2978.791,1424.7686666666668,1553.2973333333332,23.278,1080.6365,1799.022,3.6613922119140625,20.724609375,54123.435,5224.556,1527.122672165303,3182.80322265625,0.015261061586369232,130.6142578125,19.304285386029413,33.22607421875,2.5439783740564995e-06,5.086263020833333e-06,0.0,0.0,0.0002872467041015625,0.000324249267578125,64702.378743489586,61653.190266927086,53413.305013020836,56462.493489583336,33.228515625,10.390625,0.0114593505859375,0.01145172119140625,0.00152587890625,0.00153350830078125,0.001251220703125,0.00093841552734375
batch_ga_sweep_sim90_bs1_ga4_pb4_100ts_amp,ok,100,1,4,True,0.0,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs1_ga4_pb4_100ts_amp/profiler_traces/pc59_4122452.1772593172645044434.pt.trace.json,1358.3383483886719,2704.9,1205.4666666666667,1498.166,0.76,1012.04575,1744.06,8.555219650268555,20.724609375,49185.662,5255.476,2519.4929258988873,5147.107096354167,0.013434935998063162,123.12760416666667,0.0008951822916666666,0.001953125,2.5439783740564995e-06,5.086263020833333e-06,0.0,0.0,,,43849.726399739586,38834.567057291664,59794.982747395836,64810.14208984375,0.0029296875,0.0029296875,0.0114593505859375,0.01145172119140625,0.00152587890625,0.00153350830078125,,
batch_ga_sweep_sim90_bs1_ga8_pb4_100ts_amp,ok,100,1,8,True,0.0,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs1_ga8_pb4_100ts_amp/profiler_traces/pc59_4122452.1772593747116387163.pt.trace.json,1359.5183935165405,2768.6303333333335,1232.9676666666667,1534.8703333333333,23.572,1057.55725,1705.9565,7.988824367523193,20.724609375,49979.094,5299.737,2417.6637893385773,4953.992513020833,0.013440056869042713,123.58463541666667,18.460052849264706,32.30029296875,2.5439783740564995e-06,5.086263020833333e-06,0.0,0.0,0.0002872467041015625,0.000324249267578125,43272.018391927086,38449.83251953125,59133.403483072914,63955.58935546875,32.302734375,10.775390625,0.0114593505859375,0.01145172119140625,0.00152587890625,0.00153350830078125,0.001251220703125,0.00093841552734375
