status,run_dir,trace_dir,trace_path,timesteps,batch_size,use_amp,run_name,trace_found,trace_size_mb,trace_events,trace_device,oom_events,max_alloc_gb_trace,max_reserved_gb_trace,cpu_op_ms_trace,gpu_kernel_ms_trace,gpu_runtime_ms_trace,gpu_memcpy_ms_trace,gpu_memset_ms_trace,gpu_total_ms_trace,cpu_gpu_ratio_trace,train_batch_count,eval_batch_count,eval_sample_count,train_batch_ms,train_forward_ms,train_backward_ms,train_step_ms,eval_loss_forward_ms,eval_sample_ms,eval_contact_f1_ms,eval_no_f1_ms,eval_with_f1_ms,f1_overhead_pct_from_trace,train_forward_alloc_avg_mb_gpu,train_forward_alloc_peak_mb_gpu,train_forward_alloc_delta_avg_mb_gpu,train_forward_alloc_delta_peak_mb_gpu,train_forward_alloc_traffic_mb_gpu,train_forward_free_traffic_mb_gpu,train_forward_alloc_avg_mb_cpu,train_forward_alloc_peak_mb_cpu,train_forward_alloc_delta_avg_mb_cpu,train_forward_alloc_delta_peak_mb_cpu,train_forward_alloc_traffic_mb_cpu,train_forward_free_traffic_mb_cpu,train_backward_alloc_avg_mb_gpu,train_backward_alloc_peak_mb_gpu,train_backward_alloc_delta_avg_mb_gpu,train_backward_alloc_delta_peak_mb_gpu,train_backward_alloc_traffic_mb_gpu,train_backward_free_traffic_mb_gpu,train_backward_alloc_avg_mb_cpu,train_backward_alloc_peak_mb_cpu,train_backward_alloc_delta_avg_mb_cpu,train_backward_alloc_delta_peak_mb_cpu,train_backward_alloc_traffic_mb_cpu,train_backward_free_traffic_mb_cpu,train_step_alloc_avg_mb_gpu,train_step_alloc_peak_mb_gpu,train_step_alloc_delta_avg_mb_gpu,train_step_alloc_delta_peak_mb_gpu,train_step_alloc_traffic_mb_gpu,train_step_free_traffic_mb_gpu,train_step_alloc_avg_mb_cpu,train_step_alloc_peak_mb_cpu,train_step_alloc_delta_avg_mb_cpu,train_step_alloc_delta_peak_mb_cpu,train_step_alloc_traffic_mb_cpu,train_step_free_traffic_mb_cpu,error,run_id,run_folder,epochs,profile_batches,amp_sampling,planned_steps,required_steps,wall_time_s,peak_alloc_gb_runtime,peak_reserved_gb_runtime,eval_no_f1_ms_keyavg,eval_with_f1_ms_keyavg,eval_sample_ms_keyavg,eval_contact_f1_ms_keyavg,prof_cpu_self_ms_keyavg,prof_cuda_self_ms_keyavg,train_forward_cpu_ms_keyavg,train_forward_cuda_ms_keyavg,train_backward_cpu_ms_keyavg,train_backward_cuda_ms_keyavg,eval_loss_forward_cpu_ms_keyavg,eval_loss_forward_cuda_ms_keyavg,eval_sample_cpu_ms_keyavg,eval_sample_cuda_ms_keyavg
ok,logs/diffusion_profiler_light/sim90_bs4_pb4_5ts_fp32,logs/diffusion_profiler_light/sim90_bs4_pb4_5ts_fp32/profiler_traces,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light/sim90_bs4_pb4_5ts_fp32/profiler_traces/pc59_3193258.1772558122981464965.pt.trace.json,5,4,False,sim90_bs4_pb4_5ts_fp32,True,62.414419174194336,240628.0,NVIDIA RTX A5000,0.0,1.8216514587402344,23.1328125,2253.39,453.059,149.766,4.873,0.523,608.221,3.7048868750010278,3.0,8.0,4.0,167.67233333333334,85.72366666666667,77.80833333333332,3.556,39.36775,33.787,23.17025,40.94925,95.189,132.45602788817865,773.2575303416421,1627.5450846354167,701.3413519562255,1555.62890625,5650.099446614583,4232.112467447917,0.033138275146484375,0.03314208984375,2.5431315104166665e-06,5.086263020833333e-06,0.000579833984375,0.000579833984375,819.573475135885,1564.2496744791667,0.41127444881280595,74.34651692708333,6185.441080729167,7592.227213541667,0.033138275146484375,0.03314208984375,3.814697265625e-06,7.62939453125e-06,7.62939453125e-05,7.62939453125e-05,88.7746323996443,94.16682942708333,5.657607660060975,11.0498046875,11.0498046875,11.0498046875,0.033141136169433594,0.033145904541015625,6.67572021484375e-06,1.1444091796875e-05,0.00093841552734375,0.00093841552734375,,sim90_bs4_pb4_5ts_fp32,sim90_bs4_pb4_5ts_fp32,1.0,4.0,False,12.0,13.0,14.297531127929688,2.0449366569519043,23.1328125,416.194,422.946,135.145,92.678,1983.964,912.389,257.169,59.833,233.424,0.003,314.94,186.118,135.145,93.631
ok,logs/diffusion_profiler_light/sim90_bs4_pb4_5ts_amp,logs/diffusion_profiler_light/sim90_bs4_pb4_5ts_amp/profiler_traces,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light/sim90_bs4_pb4_5ts_amp/profiler_traces/pc59_3193258.1772558139504990093.pt.trace.json,5,4,True,sim90_bs4_pb4_5ts_amp,True,71.49131679534912,266052.0,NVIDIA RTX A5000,0.0,1.9069132804870605,23.1328125,2336.048,431.254,164.506,5.293,0.52,601.573,3.883232791365304,3.0,8.0,4.0,127.686,59.42666666666666,63.17,4.475666666666667,50.213875,32.97975,43.29,53.141,124.07025,133.47368322011252,891.8158224401164,1865.5498046875,818.8765320755332,1792.6105143229167,5201.910481770833,3562.9601236979165,0.033138275146484375,0.03314208984375,2.5431315104166665e-06,5.086263020833333e-06,0.000579833984375,0.000579833984375,911.9670131712955,1873.7032877604167,0.2851040017491653,161.81363932291666,7833.333821614583,9460.697916666666,0.033138275146484375,0.03314208984375,3.814697265625e-06,7.62939453125e-06,7.62939453125e-05,7.62939453125e-05,90.10876557321261,96.06624348958333,5.583212187795929,11.540690104166666,11.543131510416666,11.543131510416666,0.033141136169433594,0.033145904541015625,6.67572021484375e-06,1.1444091796875e-05,0.00093841552734375,0.00093841552734375,,sim90_bs4_pb4_5ts_amp,sim90_bs4_pb4_5ts_amp,1.0,4.0,False,12.0,13.0,17.141953468322754,1.9069132804870605,23.1328125,484.271,540.931,131.918,173.159,2080.348,874.102,178.28,67.174,189.509,0.006,401.706,167.631,131.918,93.569
unknown,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light/sim90_bs4_pb4_10ts,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light/sim90_bs4_pb4_10ts/profiler_traces,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light/sim90_bs4_pb4_10ts/profiler_traces/pc59_3193258.1772551478233592020.pt.trace.json,10,4,False,sim90_bs4_pb4_10ts,True,145.7107334136963,578858.0,NVIDIA RTX A5000,0.0,3.8883910179138184,4.1640625,6074.183,1056.905,893.227,5.723,1.305,1957.16,3.1035699687302007,4.0,8.0,4.0,394.7635,209.72875,167.574,16.98075,72.9105,67.8615,38.28725,80.4305,171.97325,113.81596533653277,1523.319605519845,3156.6199951171875,1480.737574269845,3114.0379638671875,9205.911743164062,6230.015869140625,0.0041065216064453125,0.0041103363037109375,3.814697265625e-06,7.62939453125e-06,0.00115203857421875,0.00115203857421875,1575.8221616712976,3089.5125732421875,0.2191623940113901,71.03466796875,13098.0078125,16058.884155273438,0.0041065216064453125,0.0041103363037109375,3.814697265625e-06,7.62939453125e-06,0.000152587890625,0.000152587890625,66.55524947003622,73.865234375,8.953686970036205,16.263671875,16.263671875,10.88623046875,0.004179525375366211,0.004192352294921875,7.681846618652343e-05,8.96453857421875e-05,0.0010166168212890625,0.00093841552734375,,,,,,,,,,,,,,,,,,,,,,,,,
ok,logs/diffusion_profiler_light/sim90_bs4_pb4_10ts_fp32,logs/diffusion_profiler_light/sim90_bs4_pb4_10ts_fp32/profiler_traces,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light/sim90_bs4_pb4_10ts_fp32/profiler_traces/pc59_3193258.1772558162292663788.pt.trace.json,10,4,False,sim90_bs4_pb4_10ts_fp32,True,115.54751396179199,433859.0,NVIDIA RTX A5000,0.0,3.9101014137268066,23.1328125,3017.434,984.813,261.95,5.64,0.798,1253.201,2.407781353509932,3.0,8.0,4.0,203.68133333333336,93.87766666666667,103.887,5.267666666666667,76.8395,65.71225,32.36675,81.86225,170.30925,108.04369535408567,1878.3142271878442,3840.7804361979165,1804.9157896878442,3767.3819986979165,11093.78466796875,7466.770345052083,0.033138275146484375,0.03314208984375,2.5431315104166665e-06,5.086263020833333e-06,0.00115203857421875,0.00115203857421875,1936.733035694544,3776.6637369791665,0.25513319190079575,76.2509765625,16597.778483072918,20213.964518229168,0.033138275146484375,0.03314208984375,3.814697265625e-06,7.62939453125e-06,0.000152587890625,0.000152587890625,90.13706014989837,95.75895182291667,5.910334889481708,11.5322265625,11.5322265625,11.5322265625,0.033141136169433594,0.033145904541015625,6.67572021484375e-06,1.1444091796875e-05,0.00093841552734375,0.00093841552734375,,sim90_bs4_pb4_10ts_fp32,sim90_bs4_pb4_10ts_fp32,1.0,4.0,False,12.0,13.0,25.662872076034546,3.9101014137268066,23.1328125,613.947,730.961,262.847,129.466,2813.983,1982.475,281.631,146.455,311.66,0.003,614.711,374.414,262.847,189.348
ok,logs/diffusion_profiler_light/sim90_bs4_pb4_10ts_amp,logs/diffusion_profiler_light/sim90_bs4_pb4_10ts_amp/profiler_traces,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light/sim90_bs4_pb4_10ts_amp/profiler_traces/pc59_3193258.1772558192636373528.pt.trace.json,10,4,True,sim90_bs4_pb4_10ts_amp,True,138.82420253753662,515657.0,NVIDIA RTX A5000,0.0,3.7760791778564453,23.1328125,4314.379,869.997,315.43,5.885,1.039,1192.351,3.6183799904558307,3.0,8.0,4.0,235.42566666666664,105.477,124.13,5.196,96.312375,72.89775,44.9235,94.92375,216.1095,127.6664164658476,1777.8898889622687,3641.3883463541665,1703.547441045602,3567.0458984375,10750.4765625,7338.363606770833,0.033138275146484375,0.03314208984375,2.5431315104166665e-06,5.086263020833333e-06,0.00115203857421875,0.00115203857421875,1797.9112934194175,3649.75244140625,0.1467687817061619,163.29703776041666,15221.52099609375,18621.43701171875,0.033138275146484375,0.03314208984375,3.814697265625e-06,7.62939453125e-06,0.000152587890625,0.000152587890625,92.102207068241,98.00911458333333,5.562819047407671,11.4697265625,11.47216796875,11.47216796875,0.033141136169433594,0.033145904541015625,6.67572021484375e-06,1.1444091796875e-05,0.00093841552734375,0.00093841552734375,,sim90_bs4_pb4_10ts_amp,sim90_bs4_pb4_10ts_amp,1.0,4.0,False,12.0,13.0,31.989618062973022,3.7760791778564453,23.1328125,656.085,913.24,291.588,179.692,3240.366,1753.842,316.43,136.829,372.389,0.006,770.496,335.434,291.588,187.697
ok,logs/diffusion_profiler_light/sim90_bs4_pb4_15ts_fp32,logs/diffusion_profiler_light/sim90_bs4_pb4_15ts_fp32/profiler_traces,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light/sim90_bs4_pb4_15ts_fp32/profiler_traces/pc59_3193258.1772558228495300640.pt.trace.json,15,4,False,sim90_bs4_pb4_15ts_fp32,True,173.60128498077393,650576.0,NVIDIA RTX A5000,0.0,5.329360485076904,23.1328125,4236.962,1370.048,376.038,5.166,1.289,1752.541,2.4176107720161752,3.0,8.0,4.0,274.095,126.68366666666667,142.64366666666666,4.301666666666667,110.499,101.2975,40.03275,112.32175,250.47075,122.99398825249786,2189.4318743721706,4423.268717447917,2117.667063174254,4351.50390625,14941.40869140625,10689.58544921875,0.033138275146484375,0.03314208984375,2.5431315104166665e-06,5.086263020833333e-06,0.0017242431640625,0.0017242431640625,2238.7377494859716,4400.928385416667,0.13732479243997545,77.34033203125,19108.436686197918,23348.699055989582,0.033138275146484375,0.03314208984375,3.814697265625e-06,7.62939453125e-06,0.0002288818359375,0.0002288818359375,88.874977173844,94.18782552083333,5.549293580094004,10.862141927083334,10.862141927083334,10.862141927083334,0.033141136169433594,0.033145904541015625,6.67572021484375e-06,1.1444091796875e-05,0.00093841552734375,0.00093841552734375,,sim90_bs4_pb4_15ts_fp32,sim90_bs4_pb4_15ts_fp32,1.0,4.0,False,12.0,13.0,37.87245178222656,5.329360485076904,23.1328125,717.662,1044.526,405.188,160.13,3648.739,2739.275,380.051,177.513,427.929,0.003,883.988,563.957,405.188,285.143
ok,logs/diffusion_profiler_light/sim90_bs4_pb4_15ts_amp,logs/diffusion_profiler_light/sim90_bs4_pb4_15ts_amp/profiler_traces,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light/sim90_bs4_pb4_15ts_amp/profiler_traces/pc59_3193258.1772558273660154951.pt.trace.json,15,4,True,sim90_bs4_pb4_15ts_amp,True,214.50948524475098,809640.0,NVIDIA RTX A5000,0.0,5.210321426391602,23.1328125,8708.665,1223.446,527.068,5.366,1.454,1757.334,4.955611739145774,3.0,8.0,4.0,540.9336666666667,272.3546666666667,258.99966666666666,9.017,141.547,102.09625,35.78,148.398,273.0055,83.96844970956482,2121.513241840581,4326.744140625,2054.747128559331,4259.97802734375,14237.203287760416,10127.022135416666,0.03334681193033854,0.033350626627604164,2.5431315104166665e-06,5.086263020833333e-06,0.0017242431640625,0.0017242431640625,2137.9356534331496,4264.311686197917,0.07562078314656488,87.36442057291667,16927.5400390625,21025.836263020832,0.03334681193033854,0.033350626627604164,3.814697265625e-06,7.62939453125e-06,0.0002288818359375,0.0002288818359375,88.80603707325439,97.34716796875,10.154995406587707,18.696126302083332,18.698567708333332,10.854654947916666,0.03344319661458333,0.033458709716796875,0.00010019938151041666,0.00011571248372395833,0.0010426839192708333,0.00093841552734375,,sim90_bs4_pb4_15ts_amp,sim90_bs4_pb4_15ts_amp,1.0,4.0,False,12.0,13.0,48.788556814193726,5.210321426391602,23.1328125,871.815,1133.541,408.384,143.118,5114.543,2460.532,817.063,171.852,776.996,0.006,1132.373,503.161,408.384,283.789
unknown,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light/sim90_bs4_pb4_25ts,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light/sim90_bs4_pb4_25ts/profiler_traces,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light/sim90_bs4_pb4_25ts/profiler_traces/pc59_3193258.1772551588833247502.pt.trace.json,25,4,False,sim90_bs4_pb4_25ts,True,331.9356632232666,1261532.0,NVIDIA RTX A5000,0.0,9.403230667114258,9.650390625,8435.414,2702.703,736.987,6.573,2.73,3448.993,2.4457614149985227,4.0,8.0,4.0,509.0175,213.0825,290.1,5.3295,167.289,161.89275,51.7555,167.105,381.57525,128.3446036922893,4127.3940572544425,8363.661254882812,4079.72303674663,8315.990234375,27821.291137695312,19644.561889648438,0.012468338012695312,0.012472152709960938,3.814697265625e-06,7.62939453125e-06,0.00286865234375,0.00286865234375,4181.801898748813,8300.2216796875,0.09180287082897103,75.8214111328125,35257.878173828125,43423.59814453125,0.012468338012695312,0.012472152709960938,3.814697265625e-06,7.62939453125e-06,0.0003814697265625,0.0003814697265625,67.64350146782107,74.893310546875,8.963203616258575,16.2130126953125,16.2130126953125,10.65234375,0.01254134178161621,0.012554168701171875,7.681846618652343e-05,8.96453857421875e-05,0.0010166168212890625,0.00093841552734375,,,,,,,,,,,,,,,,,,,,,,,,,
ok,logs/diffusion_profiler_light/sim90_bs4_pb4_25ts_fp32,logs/diffusion_profiler_light/sim90_bs4_pb4_25ts_fp32/profiler_traces,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light/sim90_bs4_pb4_25ts_fp32/profiler_traces/pc59_3193258.1772558332307347559.pt.trace.json,25,4,False,sim90_bs4_pb4_25ts_fp32,True,289.6149311065674,1090626.0,NVIDIA RTX A5000,0.0,10.022832870483398,23.1328125,8465.36,2538.701,669.015,5.981,1.815,3215.512,2.6326631653061785,3.0,8.0,4.0,585.5566666666666,281.4276666666667,297.5986666666667,5.990666666666667,187.914375,176.06625,44.35575,188.0305,408.6595,117.33681503798586,4989.328307786706,10066.95849609375,4915.822122890873,9993.452311197916,31084.147786458332,21232.164388020832,0.033451080322265625,0.03345489501953125,2.5431315104166665e-06,5.086263020833333e-06,0.00286865234375,0.00286865234375,5052.442712071091,10007.88671875,0.10512668515464386,82.39713541666667,38887.552734375,48728.58935546875,0.033451080322265625,0.03345489501953125,3.814697265625e-06,7.62939453125e-06,0.0003814697265625,0.0003814697265625,90.03698234247967,95.44873046875,5.584020102896342,10.995768229166666,10.995768229166666,10.995768229166666,0.033453941345214844,0.033458709716796875,6.67572021484375e-06,1.1444091796875e-05,0.00093841552734375,0.00093841552734375,,sim90_bs4_pb4_25ts_fp32,sim90_bs4_pb4_25ts_fp32,1.0,4.0,False,12.0,13.0,62.4597282409668,10.022832870483398,23.1328125,1035.153,1673.582,704.264,177.421,6196.141,5092.887,844.283,386.316,892.793,0.003,1503.314,943.749,704.264,475.987
ok,logs/diffusion_profiler_light/sim90_bs4_pb4_25ts_amp,logs/diffusion_profiler_light/sim90_bs4_pb4_25ts_amp/profiler_traces,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light/sim90_bs4_pb4_25ts_amp/profiler_traces/pc59_3193258.1772558402358147473.pt.trace.json,25,4,True,sim90_bs4_pb4_25ts_amp,True,341.01413440704346,1264785.0,NVIDIA RTX A5000,0.0,8.552274227142334,23.1328125,10515.938,2164.606,783.247,6.164,2.501,2956.518,3.5568658807421434,3.0,8.0,4.0,614.622,284.513,321.123,7.844333333333333,224.3315,177.24975,49.51325,224.221,451.69625,101.45135825814711,4225.4380341242495,8549.77587890625,4166.1663869888325,8490.504231770834,25317.562825520832,16981.580891927082,0.03355534871419271,0.033559163411458336,2.5431315104166665e-06,5.086263020833333e-06,0.00286865234375,0.00286865234375,4244.597754856052,8557.796875,0.059353645900566986,162.54329427083334,38533.156412760414,46857.410807291664,0.03355534871419271,0.033559163411458336,3.814697265625e-06,7.62939453125e-06,0.0003814697265625,0.0003814697265625,78.99120243682226,85.55061848958333,7.9920162389056015,14.551432291666666,14.553385416666666,7.164713541666667,0.03375062942504883,0.033771514892578125,0.00014696121215820312,0.0001678466796875,0.001094818115234375,0.00093841552734375,,sim90_bs4_pb4_25ts_amp,sim90_bs4_pb4_25ts_amp,1.0,4.0,False,12.0,13.0,75.23483896255493,8.552274227142334,23.1328125,1206.256,1852.922,708.999,198.051,6798.813,4346.445,853.538,334.639,963.369,0.006,1794.65,838.936,708.999,472.941
ok,logs/diffusion_profiler_light/sim90_bs4_pb4_30ts_fp32,logs/diffusion_profiler_light/sim90_bs4_pb4_30ts_fp32/profiler_traces,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light/sim90_bs4_pb4_30ts_fp32/profiler_traces/pc59_3193258.1772558477314091372.pt.trace.json,30,4,False,sim90_bs4_pb4_30ts_fp32,True,343.7995557785034,1286903.0,NVIDIA RTX A5000,0.0,11.292572975158691,23.1328125,8535.642,3001.98,762.863,6.194,2.339,3773.376,2.262070358215031,3.0,8.0,4.0,570.7646666666666,265.8686666666667,297.888,6.392,221.01725,192.5705,21.13475,240.7495,415.43,72.55695235088754,5617.0931375702685,11280.48583984375,5543.566607622352,11206.959309895834,32175.523600260418,21071.216959635418,0.033763885498046875,0.0337677001953125,2.5431315104166665e-06,5.086263020833333e-06,0.00344085693359375,0.00344085693359375,5677.882913686197,11255.558268229166,0.08436480254164114,77.72509765625,48888.02392578125,59981.47412109375,0.033763885498046875,0.0337677001953125,3.814697265625e-06,7.62939453125e-06,0.000457763671875,0.000457763671875,89.84391077553353,95.08154296875,5.460935515116869,10.698567708333334,10.698567708333334,10.698567708333334,0.033766746520996094,0.033771514892578125,6.67572021484375e-06,1.1444091796875e-05,0.00093841552734375,0.00093841552734375,,sim90_bs4_pb4_30ts_fp32,sim90_bs4_pb4_30ts_fp32,1.0,4.0,False,12.0,13.0,74.56499028205872,11.292572975158691,23.1328125,1251.611,1708.679,770.279,84.537,6483.42,6012.413,797.603,444.648,893.662,0.003,1768.134,1132.894,770.279,573.527
ok,logs/diffusion_profiler_light/sim90_bs4_pb4_30ts_amp,logs/diffusion_profiler_light/sim90_bs4_pb4_30ts_amp/profiler_traces,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light/sim90_bs4_pb4_30ts_amp/profiler_traces/pc59_3193258.1772558561785946360.pt.trace.json,30,4,True,sim90_bs4_pb4_30ts_amp,True,408.36012077331543,1514822.0,NVIDIA RTX A5000,0.0,10.819221496582031,11.091796875,12181.275,2588.243,914.14,6.425,3.141,3511.949,3.4685227490490322,3.0,8.0,4.0,712.638,337.1956666666667,367.176,7.638666666666667,263.082,199.2785,16.53625,278.76525,463.68575,66.33556370458656,5054.095094662168,10210.77392578125,4994.940635026752,10151.619466145834,32989.48486328125,22992.36328125,0.03386815388997396,0.033871968587239586,2.5431315104166665e-06,5.086263020833333e-06,0.00344085693359375,0.00344085693359375,5073.270529569727,10218.652669270834,0.04852199817206974,162.37662760416666,46258.089680989586,56242.743489583336,0.03386815388997396,0.033871968587239586,3.814697265625e-06,7.62939453125e-06,0.000457763671875,0.000457763671875,79.66087370865131,86.35823567708333,8.038640635734644,14.736002604166666,14.737955729166666,7.4697265625,0.03406343460083008,0.034084320068359375,0.00014696121215820312,0.0001678466796875,0.001094818115234375,0.00093841552734375,,sim90_bs4_pb4_30ts_amp,sim90_bs4_pb4_30ts_amp,1.0,4.0,False,12.0,13.0,90.23502516746521,10.819221496582031,23.1328125,1419.359,1922.542,797.114,66.145,7660.711,5195.563,1011.585,395.27,1101.527,0.006,2104.654,1007.587,797.114,571.72
ok,logs/diffusion_profiler_light/sim90_bs4_pb4_35ts_fp32,logs/diffusion_profiler_light/sim90_bs4_pb4_35ts_fp32/profiler_traces,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light/sim90_bs4_pb4_35ts_fp32/profiler_traces/pc59_3193258.1772558652866775056.pt.trace.json,35,4,False,sim90_bs4_pb4_35ts_fp32,True,400.67511653900146,1501404.0,NVIDIA RTX A5000,0.0,12.250165462493896,12.853515625,10933.957,3406.76,936.26,6.552,2.558,4352.13,2.5123231613026267,3.0,8.0,4.0,734.1576666666666,339.8986666666667,385.6213333333333,8.078666666666667,276.6345,250.445,46.43675,290.47525,560.2025,92.8572227754344,6261.797739416208,12495.0390625,6188.819712072458,12422.06103515625,33421.294759114586,21025.382161458332,0.034076690673828125,0.03408050537109375,2.5431315104166665e-06,5.086263020833333e-06,0.0040130615234375,0.0040130615234375,6320.844382843786,12543.56787109375,0.06660442848778153,74.67724609375,46920.857747395836,59306.255045572914,0.034076690673828125,0.03408050537109375,3.814697265625e-06,7.62939453125e-06,0.0005340576171875,0.0005340576171875,88.9190247078252,94.13102213541667,5.425697884908536,10.6376953125,10.6376953125,10.6376953125,0.034079551696777344,0.034084320068359375,6.67572021484375e-06,1.1444091796875e-05,0.00093841552734375,0.00093841552734375,,sim90_bs4_pb4_35ts_fp32,sim90_bs4_pb4_35ts_fp32,1.0,4.0,False,12.0,13.0,88.32708811759949,12.250165462493896,12.853515625,1476.182,2286.318,1001.777,185.746,8225.127,6831.739,1019.696,499.927,1156.861,0.003,2213.072,1317.096,1001.777,663.515
ok,logs/diffusion_profiler_light/sim90_bs4_pb4_35ts_amp,logs/diffusion_profiler_light/sim90_bs4_pb4_35ts_amp/profiler_traces,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light/sim90_bs4_pb4_35ts_amp/profiler_traces/pc59_3193258.1772558751504729528.pt.trace.json,35,4,True,sim90_bs4_pb4_35ts_amp,True,479.48317432403564,1784773.0,NVIDIA RTX A5000,0.0,11.900571823120117,13.0703125,16166.227,2847.602,1130.387,6.307,3.391,3987.687,4.054036086583526,3.0,8.0,4.0,935.746,462.769,465.5973333333333,6.331666666666667,323.277125,250.77625,42.5545,329.4825,610.89175,85.40946787765662,4926.883041731241,9928.35302734375,4868.179916731241,9869.64990234375,33573.417317708336,23853.568196614582,0.03418095906575521,0.034184773763020836,2.5431315104166665e-06,5.086263020833333e-06,0.0040130615234375,0.0040130615234375,4943.406709246899,9909.8896484375,0.035496825572411704,131.33740234375,45330.666341145836,55038.27587890625,0.03418095906575521,0.034184773763020836,3.814697265625e-06,7.62939453125e-06,0.0005340576171875,0.0005340576171875,79.14152719607611,85.8505859375,8.198818862742778,14.907877604166666,14.909830729166666,7.505533854166667,0.03437623977661133,0.034397125244140625,0.00014696121215820312,0.0001678466796875,0.001094818115234375,0.00093841552734375,,sim90_bs4_pb4_35ts_amp,sim90_bs4_pb4_35ts_amp,1.0,4.0,False,12.0,13.0,106.33457374572754,11.900571823120117,13.0703125,1634.065,2499.938,1003.104,170.215,9557.167,5714.59,1388.305,390.317,1396.79,0.006,2586.212,1175.538,1003.104,662.65
ok,logs/diffusion_profiler_light/sim90_bs4_pb4_40ts_fp32,logs/diffusion_profiler_light/sim90_bs4_pb4_40ts_fp32/profiler_traces,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light/sim90_bs4_pb4_40ts_fp32/profiler_traces/pc59_3193258.1772558857110006405.pt.trace.json,40,4,False,sim90_bs4_pb4_40ts_fp32,True,458.02367782592773,1714551.0,NVIDIA RTX A5000,0.0,15.002745628356934,15.587890625,12156.755,3950.359,1041.573,6.782,3.166,5001.88,2.4304371556294835,3.0,8.0,4.0,794.8733333333333,361.114,422.855,10.306,311.66425,284.29325,46.568,322.96725,631.66925,95.58306608487393,7316.257172728493,14630.327473958334,7243.224295124327,14557.294596354166,40547.024251302086,26054.130208333332,0.034389495849609375,0.034393310546875,2.5431315104166665e-06,5.086263020833333e-06,0.00458526611328125,0.00458526611328125,7376.084587112472,14642.128092447916,0.06077500874849551,76.201171875,59370.654459635414,73853.00846354167,0.034389495849609375,0.034393310546875,3.814697265625e-06,7.62939453125e-06,0.0006103515625,0.0006103515625,88.9958357151931,94.21321614583333,5.422919048526423,10.640299479166666,10.640299479166666,10.640299479166666,0.034392356872558594,0.034397125244140625,6.67572021484375e-06,1.1444091796875e-05,0.00093841552734375,0.00093841552734375,,sim90_bs4_pb4_40ts_fp32,sim90_bs4_pb4_40ts_fp32,1.0,4.0,False,12.0,13.0,102.12906885147095,15.002745628356934,15.587890625,1606.233,2579.029,1137.171,186.271,9080.079,7910.017,1083.339,581.976,1268.564,0.003,2493.309,1506.464,1137.171,759.242
