status,error,run_name,run_id,run_folder,run_dir,trace_dir,trace_path,timesteps,batch_size,epochs,profile_batches,use_amp,grad_accum_steps,amp_sampling,planned_steps,required_steps,wall_time_s,peak_alloc_gb_runtime,peak_reserved_gb_runtime,eval_no_f1_ms_keyavg,eval_with_f1_ms_keyavg,eval_sample_ms_keyavg,eval_contact_f1_ms_keyavg,prof_cpu_self_ms_keyavg,prof_cuda_self_ms_keyavg,train_forward_cpu_ms_keyavg,train_forward_cuda_ms_keyavg,train_backward_cpu_ms_keyavg,train_backward_cuda_ms_keyavg,eval_loss_forward_cpu_ms_keyavg,eval_loss_forward_cuda_ms_keyavg,eval_sample_cpu_ms_keyavg,eval_sample_cuda_ms_keyavg,trace_found,trace_size_mb,trace_events,trace_device,oom_events,max_alloc_gb_trace,max_reserved_gb_trace,cpu_op_ms_trace,gpu_kernel_ms_trace,gpu_runtime_ms_trace,gpu_memcpy_ms_trace,gpu_memset_ms_trace,gpu_total_ms_trace,cpu_gpu_ratio_trace,train_batch_count,eval_batch_count,eval_sample_count,train_batch_ms,train_forward_ms,train_backward_ms,train_step_ms,eval_loss_forward_ms,eval_sample_ms,eval_contact_f1_ms,eval_no_f1_ms,eval_with_f1_ms,f1_overhead_pct_from_trace,train_forward_alloc_avg_mb_gpu,train_forward_alloc_peak_mb_gpu,train_forward_alloc_delta_avg_mb_gpu,train_forward_alloc_delta_peak_mb_gpu,train_forward_alloc_traffic_mb_gpu,train_forward_free_traffic_mb_gpu,train_forward_alloc_avg_mb_cpu,train_forward_alloc_peak_mb_cpu,train_forward_alloc_delta_avg_mb_cpu,train_forward_alloc_delta_peak_mb_cpu,train_forward_alloc_traffic_mb_cpu,train_forward_free_traffic_mb_cpu,train_backward_alloc_avg_mb_gpu,train_backward_alloc_peak_mb_gpu,train_backward_alloc_delta_avg_mb_gpu,train_backward_alloc_delta_peak_mb_gpu,train_backward_alloc_traffic_mb_gpu,train_backward_free_traffic_mb_gpu,train_backward_alloc_avg_mb_cpu,train_backward_alloc_peak_mb_cpu,train_backward_alloc_delta_avg_mb_cpu,train_backward_alloc_delta_peak_mb_cpu,train_backward_alloc_traffic_mb_cpu,train_backward_free_traffic_mb_cpu,train_step_alloc_avg_mb_gpu,train_step_alloc_peak_mb_gpu,train_step_alloc_delta_avg_mb_gpu,train_step_alloc_delta_peak_mb_gpu,train_step_alloc_traffic_mb_gpu,train_step_free_traffic_mb_gpu,train_step_alloc_avg_mb_cpu,train_step_alloc_peak_mb_cpu,train_step_alloc_delta_avg_mb_cpu,train_step_alloc_delta_peak_mb_cpu,train_step_alloc_traffic_mb_cpu,train_step_free_traffic_mb_cpu
ok,,batch_ga_sweep_sim90_bs1_ga1_pb4_10ts_fp32,batch_ga_sweep_sim90_bs1_ga1_pb4_10ts_fp32,batch_ga_sweep_sim90_bs1_ga1_pb4_10ts_fp32,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs1_ga1_pb4_10ts_fp32,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs1_ga1_pb4_10ts_fp32/profiler_traces,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs1_ga1_pb4_10ts_fp32/profiler_traces/pc59_4122452.1772583013694221084.pt.trace.json,10,1,1,4,False,1,False,12,13,36.77650856971741,1.0793766975402832,1.333984375,517.327,665.564,289.981,22.371,3095.726,526.092,391.549,52.644,512.964,0.003,752.571,93.893,289.981,46.699,True,126.94334983825684,500299.0,NVIDIA RTX A5000,0.0,1.0471901893615723,1.333984375,4554.415,252.432,400.621,1.236,0.606,654.895,6.954420174226403,3.0,8.0,4.0,304.657,130.517,170.989,2.5133333333333336,94.072,72.49625,5.59325,102.84275,163.819,59.29076186702515,365.70954814890615,799.3624674479166,316.77221090932284,750.4251302083334,4490.392903645833,3854.9534505208335,3.8272870255775575e-06,7.62939453125e-06,2.5515246837183715e-06,5.086263020833333e-06,0.00115966796875,0.00115203857421875,385.1181474494029,819.5240885416666,0.24752494316954451,135.14729817708334,11105.35986328125,11729.752766927084,3.721655868902439e-06,7.62939453125e-06,0.0,0.0,0.000152587890625,0.00016021728515625,65.39916793699187,70.62679036458333,5.41528121824187,10.642903645833334,10.642903645833334,10.642903645833334,6.67572021484375e-06,1.1444091796875e-05,6.67572021484375e-06,1.1444091796875e-05,0.00093841552734375,0.00093841552734375
ok,,batch_ga_sweep_sim90_bs1_ga2_pb4_10ts_fp32,batch_ga_sweep_sim90_bs1_ga2_pb4_10ts_fp32,batch_ga_sweep_sim90_bs1_ga2_pb4_10ts_fp32,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs1_ga2_pb4_10ts_fp32,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs1_ga2_pb4_10ts_fp32/profiler_traces,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs1_ga2_pb4_10ts_fp32/profiler_traces/pc59_4122452.1772583074168792979.pt.trace.json,10,1,1,4,False,2,False,12,13,25.32716989517212,1.0472683906555176,1.384765625,396.111,582.287,254.393,32.172,2360.256,500.684,315.15,36.58,369.62,0.003,578.391,94.549,254.393,47.031,True,119.31190586090088,454844.0,NVIDIA RTX A5000,0.0,1.0472683906555176,1.384765625,3274.168,248.617,269.479,1.208,0.517,519.821,6.298645110528432,3.0,8.0,4.0,233.342,105.05033333333333,123.20766666666667,6.959,72.29925,63.59875,8.0435,74.26975,142.432,91.77659814392804,334.4036443246481,702.6818033854166,285.0379216683981,653.3160807291666,3532.5045572916665,2960.2858072916665,0.0002123640708797442,0.00021616617838541666,2.5515246837183715e-06,5.086263020833333e-06,0.00115966796875,0.00115203857421875,351.3461967273468,756.0325520833334,0.2544908858912585,134.44807942708334,10516.22607421875,11084.72705078125,0.00021225843972306907,0.00021616617838541666,0.0,0.0,0.000152587890625,0.00016021728515625,61.22241657536204,70.1923828125,11.805424387862043,20.775390625,20.775390625,10.3876953125,0.00030336380004882815,0.000324249267578125,0.00014696121215820312,0.0001678466796875,0.001094818115234375,0.00093841552734375
ok,,batch_ga_sweep_sim90_bs1_ga8_pb4_10ts_fp32,batch_ga_sweep_sim90_bs1_ga8_pb4_10ts_fp32,batch_ga_sweep_sim90_bs1_ga8_pb4_10ts_fp32,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs1_ga8_pb4_10ts_fp32,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs1_ga8_pb4_10ts_fp32/profiler_traces,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs1_ga8_pb4_10ts_fp32/profiler_traces/pc59_4122452.1772583133631433594.pt.trace.json,10,1,1,4,False,8,False,12,13,26.53739905357361,1.0378732681274414,1.384765625,408.349,579.545,264.247,21.998,2689.099,493.068,425.477,36.9,475.105,0.003,579.955,94.359,264.247,46.969,True,121.37913799285889,467289.0,NVIDIA RTX A5000,0.0,1.0378732681274414,1.384765625,4073.759,244.873,291.902,1.195,0.481,538.451,7.56570050013836,3.0,8.0,4.0,300.35966666666667,141.82666666666665,158.36866666666666,11.389,72.49475,66.06225,5.5,75.645,141.34475,86.85273316147796,325.93846513140795,743.18505859375,286.70425289182464,703.9508463541666,5625.531575520833,5051.537109375,0.0006294376385880775,0.00063323974609375,2.5515246837183715e-06,5.086263020833333e-06,0.00115966796875,0.00115203857421875,340.17104589912407,749.12744140625,0.5536556784007293,135.89876302083334,9632.36083984375,10206.355305989584,0.0006293320074314024,0.00063323974609375,0.0,0.0,0.000152587890625,0.00016021728515625,56.90359124904725,69.732421875,18.334255311547256,31.1630859375,31.1630859375,10.3876953125,0.0009128570556640625,0.000949859619140625,0.0002872467041015625,0.000324249267578125,0.001251220703125,0.00093841552734375
ok,,batch_ga_sweep_sim90_bs4_ga1_pb4_10ts_fp32,batch_ga_sweep_sim90_bs4_ga1_pb4_10ts_fp32,batch_ga_sweep_sim90_bs4_ga1_pb4_10ts_fp32,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs4_ga1_pb4_10ts_fp32,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs4_ga1_pb4_10ts_fp32/profiler_traces,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs4_ga1_pb4_10ts_fp32/profiler_traces/pc59_4122452.1772583192603064322.pt.trace.json,10,4,1,4,False,1,False,12,13,27.34931516647339,3.646644115447998,4.02734375,558.309,697.41,267.704,97.428,2891.209,1854.06,331.551,121.202,392.863,0.003,717.078,376.643,267.704,189.756,True,119.97722339630127,459821.0,NVIDIA RTX A5000,0.0,3.646644115447998,4.02734375,4053.043,925.603,294.211,5.16,0.79,1225.764,3.3065443266403647,3.0,8.0,4.0,245.755,110.51733333333333,130.955,3.803,89.635375,66.92675,24.35775,107.50175,163.534,52.12217475529468,1541.4014384006534,3185.3523763020835,1488.4732157444034,3132.4241536458335,8968.187337239584,5973.987141927083,0.0012550479901505777,0.00125885009765625,2.5515246837183715e-06,5.086263020833333e-06,0.00115966796875,0.00115203857421875,1591.6207786213338,3118.3238932291665,0.20794304971853794,71.19547526041667,12113.35595703125,15095.80126953125,0.0012549423589939025,0.00125885009765625,0.0,0.0,0.000152587890625,0.00016021728515625,70.01400533536587,75.16455078125,5.330899866615853,10.4814453125,10.4814453125,10.4814453125,0.0012578964233398438,0.001262664794921875,6.67572021484375e-06,1.1444091796875e-05,0.00093841552734375,0.00093841552734375
ok,,batch_ga_sweep_sim90_bs4_ga2_pb4_10ts_fp32,batch_ga_sweep_sim90_bs4_ga2_pb4_10ts_fp32,batch_ga_sweep_sim90_bs4_ga2_pb4_10ts_fp32,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs4_ga2_pb4_10ts_fp32,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs4_ga2_pb4_10ts_fp32/profiler_traces,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs4_ga2_pb4_10ts_fp32/profiler_traces/pc59_4122452.1772583253796830282.pt.trace.json,10,4,1,4,False,2,False,12,13,26.910385370254517,3.8784470558166504,4.279296875,456.789,698.107,281.729,77.009,2889.295,1981.412,468.585,146.371,430.699,0.003,625.135,375.697,281.729,189.591,True,118.97644233703613,453952.0,NVIDIA RTX A5000,0.0,3.8784470558166504,4.279296875,4177.189,987.215,289.148,5.428,0.716,1282.507,3.257049669124613,3.0,8.0,4.0,306.1806666666667,156.19566666666665,143.56633333333335,8.723,78.142375,70.43225,19.25325,81.5825,164.86425,102.08286090767015,1852.1268716761406,3812.09130859375,1798.8392740198906,3758.8037109375,10984.4140625,7365.96923828125,0.0017763899497859944,0.0017801920572916667,2.5515246837183715e-06,5.086263020833333e-06,0.00115966796875,0.00115203857421875,1895.9872643578472,3747.93408203125,0.24230570509129667,76.20166015625,14841.73876953125,18456.5732421875,0.0017762843186293193,0.0017801920572916667,0.0,0.0,0.000152587890625,0.00016021728515625,65.3598260646913,74.7451171875,12.124474502191312,21.509765625,21.509765625,11.1220703125,0.001867389678955078,0.001888275146484375,0.00014696121215820312,0.0001678466796875,0.001094818115234375,0.00093841552734375
ok,,batch_ga_sweep_sim90_bs4_ga8_pb4_10ts_fp32,batch_ga_sweep_sim90_bs4_ga8_pb4_10ts_fp32,batch_ga_sweep_sim90_bs4_ga8_pb4_10ts_fp32,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs4_ga8_pb4_10ts_fp32,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs4_ga8_pb4_10ts_fp32/profiler_traces,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs4_ga8_pb4_10ts_fp32/profiler_traces/pc59_4122452.1772583313585829415.pt.trace.json,10,4,1,4,False,8,False,12,13,26.19405961036682,3.871814250946045,4.279296875,444.662,692.932,270.304,85.647,2561.186,2018.369,321.469,150.698,357.109,0.003,610.665,376.984,270.304,190.093,True,115.10877418518066,433029.0,NVIDIA RTX A5000,0.0,3.871814250946045,4.279296875,3284.59,1004.949,266.812,5.47,0.706,1277.937,2.5702284228408754,3.0,8.0,4.0,226.64133333333334,107.15733333333333,119.037,12.209,76.333375,67.577,21.4125,79.214,162.80625,105.52711641881484,1922.2931666103643,3964.3732096354165,1879.0641627041143,3921.1442057291665,11314.37939453125,7534.139973958333,0.0021934635174943274,0.002197265625,2.5515246837183715e-06,5.086263020833333e-06,0.00115966796875,0.00115203857421875,1959.911318845717,3902.7179361979165,0.2609908782558051,79.24951171875,17735.4677734375,21515.707194010418,0.0021933578863376525,0.002197265625,0.0,0.0,0.000152587890625,0.00016021728515625,62.46755609279725,75.96044921875,19.238552186547256,32.7314453125,32.7314453125,11.1220703125,0.0024768829345703123,0.002513885498046875,0.0002872467041015625,0.000324249267578125,0.001251220703125,0.00093841552734375
ok,,batch_ga_sweep_sim90_bs1_ga1_pb4_10ts_amp,batch_ga_sweep_sim90_bs1_ga1_pb4_10ts_amp,batch_ga_sweep_sim90_bs1_ga1_pb4_10ts_amp,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs1_ga1_pb4_10ts_amp,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs1_ga1_pb4_10ts_amp/profiler_traces,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs1_ga1_pb4_10ts_amp/profiler_traces/pc59_4122452.1772583044485089382.pt.trace.json,10,1,1,4,True,1,False,12,13,34.31519389152527,1.0173282623291016,1.36328125,683.466,601.93,251.558,20.756,3550.718,485.472,532.416,40.697,663.321,0.006,915.112,92.643,251.558,46.698,True,150.9293966293335,585945.0,NVIDIA RTX A5000,0.0,1.0173282623291016,1.36328125,7216.912,239.627,416.669,2.747,0.362,659.405,10.944581857887034,3.0,8.0,4.0,402.21233333333333,177.473,221.107,3.2263333333333333,114.3895,62.89025,5.1895,149.718,147.57475,-1.4315245995805448,366.36169213607104,811.0402018229166,316.2886127089877,760.9671223958334,5548.787760416667,4920.749837239583,3.8272870255775575e-06,7.62939453125e-06,2.5515246837183715e-06,5.086263020833333e-06,0.00115966796875,0.00115203857421875,373.892609164617,801.5338541666666,0.11389380498008662,123.4228515625,6376.86083984375,6994.212890625,3.721655868902439e-06,7.62939453125e-06,0.0,0.0,0.000152587890625,0.00016021728515625,66.03152558297823,71.76692708333333,5.272573760061554,11.007975260416666,11.010416666666666,11.010416666666666,6.67572021484375e-06,1.1444091796875e-05,6.67572021484375e-06,1.1444091796875e-05,0.00093841552734375,0.00093841552734375
ok,,batch_ga_sweep_sim90_bs1_ga2_pb4_10ts_amp,batch_ga_sweep_sim90_bs1_ga2_pb4_10ts_amp,batch_ga_sweep_sim90_bs1_ga2_pb4_10ts_amp,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs1_ga2_pb4_10ts_amp,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs1_ga2_pb4_10ts_amp/profiler_traces,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs1_ga2_pb4_10ts_amp/profiler_traces/pc59_4122452.1772583104227046469.pt.trace.json,10,1,1,4,True,2,False,12,13,32.96087622642517,0.8909821510314941,1.384765625,454.924,653.441,262.684,34.421,3374.989,466.826,602.735,36.199,646.105,0.006,692.18,93.141,262.684,47.031,True,148.61790084838867,571557.0,NVIDIA RTX A5000,0.0,0.8160247802734375,1.384765625,6335.443,230.463,365.817,2.611,0.34,599.231,10.572622244176285,3.0,8.0,4.0,420.7393333333333,200.912,215.36833333333334,6.039,86.523,65.6715,8.60575,87.67025,160.16775,82.69338800790462,311.1069758853235,699.8707682291666,261.7002376040735,650.4640299479166,4834.900227864583,4317.75048828125,0.0005251692466609943,0.0005289713541666666,2.5515246837183715e-06,5.086263020833333e-06,0.00115966796875,0.00115203857421875,316.72254799902794,699.7976888020834,0.1761347191200849,133.2412109375,8106.294108072917,8619.881673177084,0.000525063615504319,0.0005289713541666666,0.0,0.0,0.000152587890625,0.00016021728515625,61.08364541772852,70.771484375,11.710110261478526,21.39794921875,21.400390625,10.798828125,0.0006161689758300781,0.000637054443359375,0.00014696121215820312,0.0001678466796875,0.001094818115234375,0.00093841552734375
ok,,batch_ga_sweep_sim90_bs1_ga8_pb4_10ts_amp,batch_ga_sweep_sim90_bs1_ga8_pb4_10ts_amp,batch_ga_sweep_sim90_bs1_ga8_pb4_10ts_amp,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs1_ga8_pb4_10ts_amp,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs1_ga8_pb4_10ts_amp/profiler_traces,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs1_ga8_pb4_10ts_amp/profiler_traces/pc59_4122452.1772583163095059566.pt.trace.json,10,1,1,4,True,8,False,12,13,31.234683513641357,0.7486429214477539,1.384765625,470.849,641.014,260.981,25.3,2631.533,447.39,284.684,32.254,440.013,0.006,702.396,93.219,260.981,47.023,True,140.5306158065796,527603.0,NVIDIA RTX A5000,0.0,0.673795223236084,1.384765625,4146.944,220.953,298.404,2.442,0.3,522.099,7.942830765812614,3.0,8.0,4.0,241.76733333333334,94.895,146.67133333333334,10.51,87.8,65.2455,6.3255,91.433,156.1265,70.7550884254044,242.32289897501786,572.9080403645834,203.24754090210118,533.8326822916666,5414.271484375,5013.139322916667,0.0009422428143693275,0.000946044921875,2.5515246837183715e-06,5.086263020833333e-06,0.00115966796875,0.00115203857421875,246.3559722477212,571.3204752604166,0.150757836478784,131.11295572916666,6479.643391927083,6880.775553385417,0.0009421371832126524,0.000946044921875,0.0,0.0,0.000152587890625,0.00016021728515625,57.20827205882353,70.76611328125,18.19167049632353,31.74951171875,31.751953125,10.390625,0.0012256622314453125,0.001262664794921875,0.0002872467041015625,0.000324249267578125,0.001251220703125,0.00093841552734375
ok,,batch_ga_sweep_sim90_bs4_ga1_pb4_10ts_amp,batch_ga_sweep_sim90_bs4_ga1_pb4_10ts_amp,batch_ga_sweep_sim90_bs4_ga1_pb4_10ts_amp,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs4_ga1_pb4_10ts_amp,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs4_ga1_pb4_10ts_amp/profiler_traces,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs4_ga1_pb4_10ts_amp/profiler_traces/pc59_4122452.1772583224387406729.pt.trace.json,10,4,1,4,True,1,False,12,13,33.63261961936951,3.540106773376465,4.02734375,505.735,792.145,273.562,128.236,3467.773,1781.547,562.394,140.98,592.906,0.006,727.352,336.287,273.562,188.77,True,146.54052543640137,560355.0,NVIDIA RTX A5000,0.0,3.540106773376465,4.02734375,6173.298,884.38,357.795,5.293,1.102,1248.57,4.944294673106033,3.0,8.0,4.0,391.3833333333333,187.46533333333335,197.636,5.824333333333333,90.9195,68.39125,32.05925,94.6855,188.025,98.57845182208469,1711.1658181365483,3536.9842122395835,1664.317836365715,3490.13623046875,10124.56103515625,6788.74267578125,0.0014635847740047444,0.0014673868815104167,2.5515246837183715e-06,5.086263020833333e-06,0.00115966796875,0.00115203857421875,1730.494182956428,3544.6373697916665,0.14676624162251858,161.97102864583334,15394.4931640625,18718.732584635418,0.0014634791428480693,0.0014673868815104167,0.0,0.0,0.000152587890625,0.00016021728515625,68.2900798287621,77.0126953125,9.86315925584545,18.585774739583332,18.588216145833332,11.2431640625,0.0015599568684895833,0.001575469970703125,0.00010019938151041666,0.00011571248372395833,0.0010426839192708333,0.00093841552734375
ok,,batch_ga_sweep_sim90_bs4_ga2_pb4_10ts_amp,batch_ga_sweep_sim90_bs4_ga2_pb4_10ts_amp,batch_ga_sweep_sim90_bs4_ga2_pb4_10ts_amp,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs4_ga2_pb4_10ts_amp,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs4_ga2_pb4_10ts_amp/profiler_traces,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs4_ga2_pb4_10ts_amp/profiler_traces/pc59_4122452.1772583284403824113.pt.trace.json,10,4,1,4,True,2,False,12,13,33.19028115272522,3.731414318084717,4.279296875,515.792,802.96,281.095,118.789,3442.24,1656.419,604.025,117.959,535.917,0.006,750.249,336.627,281.095,188.705,True,146.11633491516113,557739.0,NVIDIA RTX A5000,0.0,3.1264467239379883,4.279296875,6257.444,822.072,341.535,5.175,0.966,1169.748,5.349394912408485,3.0,8.0,4.0,385.4703333333333,201.342,178.63966666666667,7.634,93.78125,70.274,29.698,96.36625,191.61725,98.84269648346802,1412.2437791402153,2925.44775390625,1359.166630702715,2872.37060546875,9439.860514322916,6716.9677734375,0.002089195125567244,0.0020929972330729165,2.5515246837183715e-06,5.086263020833333e-06,0.00115966796875,0.00115203857421875,1420.0137708953732,2908.9070638020835,0.11995071820637208,132.93717447916666,12426.69189453125,15145.827799479166,0.002089089494410569,0.0020929972330729165,0.0,0.0,0.000152587890625,0.00016021728515625,65.28369550245968,75.573486328125,12.045414252459684,22.335205078125,22.337646484375,11.637451171875,0.002180194854736328,0.002201080322265625,0.00014696121215820312,0.0001678466796875,0.001094818115234375,0.00093841552734375
ok,,batch_ga_sweep_sim90_bs4_ga8_pb4_10ts_amp,batch_ga_sweep_sim90_bs4_ga8_pb4_10ts_amp,batch_ga_sweep_sim90_bs4_ga8_pb4_10ts_amp,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs4_ga8_pb4_10ts_amp,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs4_ga8_pb4_10ts_amp/profiler_traces,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs4_ga8_pb4_10ts_amp/profiler_traces/pc59_4122452.1772583343258271540.pt.trace.json,10,4,1,4,True,8,False,12,13,31.36428999900818,3.529343605041504,4.279296875,553.929,787.908,283.488,94.077,2952.04,1712.321,362.065,127.926,396.603,0.006,790.105,336.579,283.488,188.928,True,138.26689434051514,514553.0,NVIDIA RTX A5000,0.0,3.529343605041504,4.279296875,4592.163,849.737,317.576,5.514,0.922,1173.749,3.9123892757310124,3.0,8.0,4.0,253.13366666666667,120.689,132.201,11.777,98.763875,70.873,23.51975,106.231,186.11875,75.20191846071297,1601.3783216380823,3317.69677734375,1557.1742200755823,3273.49267578125,9162.652669270834,6041.744791666667,0.0025062686932755774,0.00251007080078125,2.5515246837183715e-06,5.086263020833333e-06,0.00115966796875,0.00115203857421875,1604.3185804101497,3324.9415690104165,0.1339491562989518,159.82958984375,13617.793294270834,16738.701171875,0.0025061630621189025,0.00251007080078125,0.0,0.0,0.000152587890625,0.00016021728515625,62.60367359834559,76.33740234375,18.145665785845587,31.87939453125,31.8818359375,10.7275390625,0.0027896881103515623,0.002826690673828125,0.0002872467041015625,0.000324249267578125,0.001251220703125,0.00093841552734375
ok,,batch_ga_sweep_sim90_bs1_ga1_pb4_25ts_fp32,batch_ga_sweep_sim90_bs1_ga1_pb4_25ts_fp32,batch_ga_sweep_sim90_bs1_ga1_pb4_25ts_fp32,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs1_ga1_pb4_25ts_fp32,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs1_ga1_pb4_25ts_fp32/profiler_traces,/home/gkulemeyer/Documents/Repos/RNADiffusion/profiler/logs/diffusion_profiler_light_batch/batch_ga_sweep_sim90_bs1_ga1_pb4_25ts_fp32/profiler_traces/pc59_4122452.1772583392530532996.pt.trace.json,25,1,1,4,False,1,False,12,13,59.52497720718384,2.340869426727295,4.41796875,867.327,1465.325,686.867,22.227,5362.151,1224.21,721.69,89.048,825.186,0.003,1480.222,236.154,686.867,117.456,True,288.5781011581421,1083582.0,NVIDIA RTX A5000,0.0,2.340869426727295,4.41796875,7607.799,609.094,636.255,1.821,1.192,1248.362,6.09422507253505,3.0,8.0,4.0,521.7226666666667,240.56366666666665,275.062,5.483333333333333,185.02825,171.7175,5.5575,184.84025,362.9205,96.34278789387052,713.2031159828936,1493.9777018229167,664.4002188474769,1445.1748046875,9655.63623046875,8326.638509114584,0.0028190663452959,0.0028228759765625,2.546508843099823e-06,5.086263020833333e-06,0.00287628173828125,0.00286865234375,731.5311673929792,1511.7999674479167,0.10634057458753826,133.99934895833334,25006.603678385418,26324.578287760418,0.0028190235100170173,0.0028228759765625,0.0,0.0,0.0003814697265625,0.00038909912109375,65.4468765879065,70.78401692708333,5.6208674733231705,10.9580078125,10.9580078125,10.9580078125,0.0028219223022460938,0.002826690673828125,6.67572021484375e-06,1.1444091796875e-05,0.00093841552734375,0.00093841552734375
